Date_NZST,Agent,NetNo,Wd,Wsmps,WdSD,WsSD_m,GWd,GWsmps,Tmax,Tmin,Tav,TGmin,RHav,Td,Rhs,RadGWm2,SunM,Rain,SoilM,PresMSL,ET05,ET10,ET20,ET30,ET50,ET100
7/15/2018 14:00,4506,G23464,45,7.5,,,41,12.9,11.6,10.3,,,98,10.8,99,,,0,,1018,,,,,,
7/15/2018 15:00,4424,G14722,80,10,,,82,13.4,12.1,11.6,,,79,11.7,82,,,0,,1017.3,,,,,,
7/15/2018 15:00,4506,G23464,37,7.1,,,44,11.3,11.6,10.8,,,96,11.2,93,,,0,,1017.3,,,,,,
7/15/2018 16:00,4424,G14722,80,7.4,,,77,9.3,11.9,11.7,,,81,11.8,81,,,0,,1016.9,,,,,,
7/15/2018 16:00,4506,G23464,42,8.1,,,39,13.4,11.3,10.4,,,93,10.4,94,,,0,,1016.5,,,,,,
7/15/2018 17:00,4424,G14722,70,6.9,,,80,9.3,11.8,11.7,,,80,11.8,80,,,0,,1016.4,,,,,,
7/15/2018 17:00,4506,G23464,54,8.6,,,48,13.9,10.4,10,,,97,10,100,,,0,,1016,,,,,,
7/15/2018 18:00,4424,G14722,74,7,,,74,9.8,11.9,11.7,,,80,11.7,81,,,0,,1015.9,,,,,,
7/15/2018 18:00,4506,G23464,48,7.5,,,45,11.8,10,9.8,,,100,9.8,100,,,0,,1015.1,,,,,,
7/15/2018 19:00,4424,G14722,77,6.5,,,75,9.3,11.8,11.5,,,81,11.5,82,,,0,,1015.6,,,,,,
7/15/2018 19:00,4506,G23464,48,8.1,,,44,13.9,10,9.8,,,100,10,100,,,0,,1014.5,,,,,,
7/15/2018 20:00,4424,G14722,60,5.9,,,74,7.7,11.6,11.4,,,82,11.4,83,,,0,,1015.3,,,,,,
7/15/2018 20:00,4506,G23464,42,8.4,,,42,14.4,10,9.8,,,100,9.9,100,,,0,,1014,,,,,,
7/15/2018 21:00,4424,G14722,342,4.7,,,64,7.2,11.5,11.1,,,84,11.1,86,,,0,,1015.2,,,,,,
7/15/2018 21:00,4506,G23464,42,8.4,,,46,14.9,10,9.8,,,100,10,99,,,0,,1013.3,,,,,,
7/15/2018 22:00,4424,G14722,110,1.9,,,93,3.1,11.1,10.8,,,88,10.9,89,,,1.6,,1014.2,,,,,,
7/15/2018 22:00,4506,G23464,57,8.1,,,46,13.9,10,9.9,,,99,9.9,100,,,0,,1012.8,,,,,,
7/15/2018 23:00,4424,G14722,173,2.3,,,134,4.6,10.9,10.5,,,91,10.5,91,,,1,,1013.5,,,,,,
7/15/2018 23:00,4506,G23464,48,8.2,,,44,13.9,10.2,9.8,,,100,10.2,99,,,0,,1012.4,,,,,,
7/16/2018 0:00,4424,G14722,188,2.9,,,191,5.7,11.1,10.4,,,91,11.1,89,,,0.8,,1012.7,,,,,,
7/16/2018 0:00,4506,G23464,48,7.9,,,51,13.4,10.2,9.9,,,100,9.9,100,,,0,,1012.2,,,,,,
7/16/2018 1:00,4424,G14722,176,3.9,,,184,6.2,11.3,11,,,88,11.2,88,,,0.8,,1011.7,,,,,,
7/16/2018 1:00,4506,G23464,51,7.3,,,46,12.4,9.9,9.5,,,100,9.6,100,,,0.2,,1011.4,,,,,,
7/16/2018 2:00,4424,G14722,146,4.2,,,178,6.7,11.3,11.1,,,89,11.3,91,,,1.2,,1011,,,,,,
7/16/2018 2:00,4506,G23464,40,6.4,,,45,9.8,9.8,9.4,,,100,9.8,100,,,0.8,,1010.5,,,,,,
7/16/2018 3:00,4424,G14722,83,5.4,,,85,8.2,11.6,11.3,,,91,11.6,91,,,0.4,,1010,,,,,,
7/16/2018 3:00,4506,G23464,40,6.2,,,45,9.3,9.9,9.7,,,100,9.7,100,,,0.4,,1009.7,,,,,,
7/16/2018 4:00,4424,G14722,79,4.8,,,85,5.7,11.6,11.2,,,91,11.2,91,,,0.6,,1009.1,,,,,,
7/16/2018 4:00,4506,G23464,51,7.3,,,47,11.8,10.2,9.7,,,100,10.2,100,,,0.2,,1008.2,,,,,,
7/16/2018 5:00,4424,G14722,66,4.2,,,78,6.2,11.2,11.1,,,90,11.1,89,,,0,,1008.3,,,,,,
7/16/2018 5:00,4506,G23464,48,9.2,,,44,14.9,10.2,10,,,100,10,100,,,0.2,,1007.1,,,,,,
7/16/2018 6:00,4424,G14722,73,2.5,,,72,4.6,11.3,11,,,89,11.3,88,,,0,,1007.8,,,,,,
7/16/2018 6:00,4506,G23464,43,9,,,44,14.4,10,9.9,,,100,9.9,100,,,0,,1006.7,,,,,,
7/16/2018 7:00,4424,G14722,53,4.2,,,42,8.2,11.9,11.2,,,85,11.6,87,,,0,,1007.1,,,,,,
7/16/2018 7:00,4506,G23464,45,7.8,,,44,12.4,10.1,9.9,,,100,10.1,100,,,0,,1006.7,,,,,,
7/16/2018 8:00,4424,G14722,322,5,,,43,6.7,11.6,10.9,,,89,10.9,92,,,0,,1006.6,,,,,,
7/16/2018 8:00,4506,G23464,34,5.7,,,38,9.8,10.1,10,,,100,10.1,100,,,0,,1006.5,,,,,,
7/16/2018 9:00,4424,G14722,332,5.7,,,336,8.8,10.9,10.7,,,92,10.9,92,,,0,,1006.1,,,,,,
7/16/2018 9:00,4506,G23464,270,2.4,,,29,5.7,10.1,8.9,,,100,8.9,100,,,0,,1005.5,,,,,,
7/16/2018 10:00,4424,G14722,351,8.2,,,341,10.3,11.3,10.9,,,89,11.2,87,,,0,,1006.2,,,,,,
7/16/2018 10:00,4506,G23464,248,2.8,,,233,3.6,9.6,8.9,,,100,9.6,100,,,0,,1004.6,,,,,,
7/16/2018 11:00,4424,G14722,341,8.4,,,344,10.3,11.8,11.1,,,85,11.8,83,,,0,,1006.3,,,,,,
7/16/2018 11:00,4506,G23464,197,4.4,,,199,6.7,10.3,9.6,,,100,10.2,100,,,0,,1004.5,,,,,,
7/16/2018 12:00,4424,G14722,353,9.3,,,353,11.3,12.4,11.7,,,81,12.3,79,,,0,,1006,,,,,,
7/16/2018 12:00,4506,G23464,45,1.7,,,68,4.6,12,9.7,,,100,12,100,,,0,,1003.6,,,,,,
7/16/2018 13:00,4424,G14722,340,10.4,,,340,12.9,13,12,,,77,12.8,75,,,0,,1005.4,,,,,,
7/16/2018 13:00,4506,G23464,130,3.2,,,42,5.7,12.5,10.9,,,95,11,90,,,0,,1003.2,,,,,,
7/16/2018 14:00,4424,G14722,354,11.8,,,342,14.4,12.7,12.1,,,77,12.6,77,,,0,,1004.9,,,,,,
7/16/2018 14:00,4506,G23464,59,2.3,,,63,4.1,12.2,11,,,90,12,90,,,0,,1002.8,,,,,,
7/16/2018 15:00,4424,G14722,357,11.5,,,347,13.9,12.7,12.5,,,76,12.6,76,,,0,,1005,,,,,,
7/16/2018 15:00,4506,G23464,26,1.8,,,359,3.6,13.4,12,,,84,13.4,85,,,0,,1002.2,,,,,,
7/16/2018 16:00,4424,G14722,358,10.7,,,356,13.4,12.6,12.3,,,76,12.4,76,,,0,,1005.1,,,,,,
7/16/2018 16:00,4506,G23464,315,1.5,,,330,3.6,13.4,10.3,,,88,10.8,96,,,0,,1002.3,,,,,,
7/16/2018 17:00,4424,G14722,355,10.1,,,360,12.9,12.3,12,,,78,12,79,,,0,,1004.9,,,,,,
7/16/2018 17:00,4506,G23464,346,2,,,354,4.6,11.7,10,,,93,10,96,,,0,,1002.2,,,,,,
7/16/2018 18:00,4424,G14722,353,9.4,,,353,11.8,12.1,11.7,,,79,12.1,77,,,0,,1005,,,,,,
7/16/2018 18:00,4506,G23464,254,2.6,,,327,4.6,11.6,9.7,,,95,10.3,93,,,0,,1002.4,,,,,,
7/16/2018 19:00,4424,G14722,345,9.8,,,342,11.8,12.3,12,,,77,12,78,,,0,,1005.4,,,,,,
7/16/2018 19:00,4506,G23464,6,1.9,,,17,3.6,11.8,9.7,,,93,9.7,97,,,0,,1002.8,,,,,,
7/16/2018 20:00,4424,G14722,352,7.4,,,343,9.3,12,11.6,,,78,11.8,79,,,0,,1005.9,,,,,,
7/16/2018 20:00,4506,G23464,6,2.9,,,4,5.1,12.2,9.7,,,93,11.6,88,,,0,,1003,,,,,,
7/16/2018 21:00,4424,G14722,349,9,,,348,11.3,12,11.8,,,79,11.9,80,,,0,,1005.7,,,,,,
7/16/2018 21:00,4506,G23464,324,2.5,,,318,4.6,13,10.2,,,80,13,65,,,0,,1002.9,,,,,,
7/16/2018 22:00,4424,G14722,346,9.3,,,347,11.3,12,11.7,,,79,11.7,81,,,0,,1005.6,,,,,,
7/16/2018 22:00,4506,G23464,152,2.4,,,303,5.7,13.5,11,,,66,12.7,58,,,0,,1003.1,,,,,,
7/16/2018 23:00,4424,G14722,302,6,,,344,8.8,11.8,11.2,,,79,11.4,78,,,0,,1005.9,,,,,,
7/16/2018 23:00,4506,G23464,360,3.6,,,252,6.7,14.1,10.9,,,56,11,66,,,0,,1003.3,,,,,,
7/17/2018 0:00,4424,G14722,328,8,,,329,10.8,11.6,11.3,,,77,11.4,76,,,0,,1005.8,,,,,,
7/17/2018 0:00,4506,G23464,265,4.3,,,265,6.7,12.9,11.1,,,57,12.9,48,,,0,,1003.1,,,,,,
7/17/2018 1:00,4424,G14722,318,10.8,,,317,13.4,11.4,11,,,76,11.1,76,,,0,,1005.1,,,,,,
7/17/2018 1:00,4506,G23464,307,3.8,,,256,6.2,13.3,10.3,,,55,13,46,,,0,,1003.2,,,,,,
7/17/2018 2:00,4424,G14722,335,11.5,,,317,13.4,11.3,11.1,,,75,11.2,74,,,0,,1005.1,,,,,,
7/17/2018 2:00,4506,G23464,352,3.2,,,279,5.1,13.1,10.2,,,57,10.8,63,,,0,,1003.4,,,,,,
7/17/2018 3:00,4424,G14722,330,12.6,,,330,15.4,11.4,11.1,,,73,11.1,73,,,0,,1005,,,,,,
7/17/2018 3:00,4506,G23464,352,2.4,,,6,3.6,13.4,11,,,56,12.1,55,,,0,,1003.3,,,,,,
7/17/2018 4:00,4424,G14722,338,12.8,,,337,15.4,11.3,11.1,,,72,11.3,71,,,0,,1004.3,,,,,,
7/17/2018 4:00,4506,G23464,349,2.1,,,6,3.1,13.1,11.2,,,53,12.6,51,,,0,,1003,,,,,,
7/17/2018 5:00,4424,G14722,334,13.5,,,336,16.5,11.4,10.9,,,72,11,71,,,0,,1003.9,,,,,,
7/17/2018 5:00,4506,G23464,298,1.5,,,285,2.6,13.4,12.3,,,48,12.9,50,,,0,,1003.5,,,,,,
7/17/2018 6:00,4424,G14722,332,13,,,335,16,11.1,10.9,,,70,10.9,70,,,0,,1004.3,,,,,,
7/17/2018 6:00,4506,G23464,324,1.7,,,284,2.6,13.9,12.9,,,47,13.4,45,,,0,,1003.9,,,,,,
7/17/2018 7:00,4424,G14722,325,10.3,,,331,12.9,11.1,10.8,,,71,10.9,70,,,0,,1004.9,,,,,,
7/17/2018 7:00,4506,G23464,307,1.7,,,336,3.1,13.6,12.7,,,47,13.2,46,,,0,,1004.6,,,,,,
7/17/2018 8:00,4424,G14722,313,6.8,,,328,10.8,11.1,10.8,,,72,10.9,74,,,0,,1005.6,,,,,,
7/17/2018 8:00,4506,G23464,194,2.3,,,233,4.1,13.2,11.1,,,47,11.1,51,,,0,,1005.7,,,,,,
7/17/2018 9:00,4424,G14722,287,4.5,,,282,5.1,11.4,10.9,,,69,11.4,65,,,0,,1005.9,,,,,,
7/17/2018 9:00,4506,G23464,298,1.6,,,206,3.6,13.2,10.9,,,51,13.2,46,,,0,,1006.2,,,,,,
7/17/2018 10:00,4424,G14722,296,5.3,,,286,7.7,12.1,11.4,,,62,12.1,59,,,0,,1006.5,,,,,,
7/17/2018 10:00,4506,G23464,296,1.9,,,341,2.6,14.3,13,,,47,14.3,44,,,0,,1006.5,,,,,,
7/17/2018 11:00,4424,G14722,248,3.1,,,304,5.1,13.7,12.1,,,59,13.6,52,,,0,,1007.1,,,,,,
7/17/2018 11:00,4506,G23464,270,1.4,,,298,3.1,15.4,13.1,,,48,14.4,45,,,0,,1007.1,,,,,,
7/17/2018 12:00,4424,G14722,123,0.8,,,232,2.1,15.1,13.7,,,50,14.3,50,,,0,,1007.1,,,,,,
7/17/2018 12:00,4506,G23464,234,0.9,,,121,2.1,15.1,13.2,,,48,15,45,,,0,,1006.8,,,,,,
7/17/2018 13:00,4424,G14722,130,2.4,,,134,3.6,14.2,12.6,,,62,12.6,73,,,0,,1007,,,,,,
7/17/2018 13:00,4506,G23464,59,1.9,,,48,3.6,15.3,13.8,,,50,13.8,54,,,0,,1006.9,,,,,,
7/17/2018 14:00,4424,G14722,140,2.4,,,185,4.1,13.5,12.4,,,70,12.6,72,,,0,,1006.8,,,,,,
7/17/2018 14:00,4506,G23464,28,1.5,,,14,2.6,15.2,13.8,,,47,14.6,46,,,0,,1006.7,,,,,,
7/17/2018 15:00,4424,G14722,157,2.4,,,103,3.1,12.9,12.1,,,73,12.7,69,,,0,,1007.3,,,,,,
7/17/2018 15:00,4506,G23464,3,2.8,,,358,4.1,15.1,13.4,,,55,13.8,53,,,0,,1006.9,,,,,,
7/17/2018 16:00,4424,G14722,152,1.2,,,129,2.6,12.7,12.1,,,72,12.2,70,,,0,,1007.8,,,,,,
7/17/2018 16:00,4506,G23464,1,3,,,4,4.6,14,13.2,,,55,13.2,53,,,0,,1007.5,,,,,,
7/17/2018 17:00,4424,G14722,16,1.8,,,8,4.1,12.1,11.6,,,71,12,73,,,0,,1008.3,,,,,,
7/17/2018 17:00,4506,G23464,9,2.7,,,23,4.1,13.3,11.3,,,61,11.3,68,,,0,,1008.2,,,,,,
7/17/2018 18:00,4424,G14722,306,2.4,,,1,4.6,12,11.1,,,76,11.6,78,,,0,,1008.7,,,,,,
7/17/2018 18:00,4506,G23464,20,1.9,,,6,2.6,12.6,11.3,,,57,12.4,48,,,0,,1008.6,,,,,,
7/17/2018 19:00,4424,G14722,341,3.1,,,347,5.1,11.7,11.2,,,80,11.6,79,,,0,,1009.2,,,,,,
7/17/2018 19:00,4506,G23464,245,1.5,,,262,2.6,12.9,11.8,,,51,12,51,,,0,,1009.1,,,,,,
7/17/2018 20:00,4424,G14722,346,2.5,,,339,4.6,11.5,10.9,,,81,11.2,82,,,0,,1009.7,,,,,,
7/17/2018 20:00,4506,G23464,242,3,,,247,4.1,12,10.2,,,54,10.2,58,,,0,,1009.8,,,,,,
7/17/2018 21:00,4424,G14722,300,3.6,,,13,4.6,11.2,10.4,,,78,10.4,83,,,0,,1010,,,,,,
7/17/2018 21:00,4506,G23464,91,1.8,,,213,3.1,10.3,9.1,,,66,10.2,74,,,0,,1010.4,,,,,,
7/17/2018 22:00,4424,G14722,268,2.6,,,261,3.1,10.5,9.5,,,82,9.6,83,,,0,,1010.2,,,,,,
7/17/2018 22:00,4506,G23464,338,0.8,,,256,2.6,10.2,9.1,,,73,9.6,73,,,0,,1010.8,,,,,,
7/17/2018 23:00,4424,G14722,220,3,,,180,5.1,10.1,8.8,,,79,9.4,73,,,0,,1010.5,,,,,,
7/17/2018 23:00,4506,G23464,273,1.3,,,278,2.1,10,9.2,,,72,9.8,69,,,0,,1010.8,,,,,,
7/18/2018 0:00,4424,G14722,197,3.8,,,205,7.2,11.2,9.4,,,66,10.4,63,,,0,,1010.6,,,,,,
7/18/2018 0:00,4506,G23464,268,2.5,,,265,4.1,10.1,8.6,,,65,8.7,63,,,0,,1011,,,,,,
7/18/2018 1:00,4424,G14722,307,2.8,,,197,6.2,10.9,8.8,,,69,9,78,,,0,,1010.7,,,,,,
7/18/2018 1:00,4506,G23464,282,3.1,,,278,4.1,9.7,8.7,,,60,9.3,56,,,0,,1010.7,,,,,,
7/18/2018 2:00,4424,G14722,291,2.6,,,280,3.6,9,8.3,,,78,8.4,79,,,0,,1010.7,,,,,,
7/18/2018 2:00,4506,G23464,273,2.4,,,270,3.6,9.8,9,,,55,9.1,55,,,0,,1010.9,,,,,,
7/18/2018 3:00,4424,G14722,270,3,,,304,4.6,8.6,7.4,,,72,8.6,65,,,0,,1011.1,,,,,,
7/18/2018 3:00,4506,G23464,245,2.7,,,254,3.6,9.1,7.5,,,62,7.6,69,,,0,,1011.2,,,,,,
7/18/2018 4:00,4424,G14722,328,2.1,,,342,4.1,9.9,8.4,,,66,8.4,74,,,0,,1011.2,,,,,,
7/18/2018 4:00,4506,G23464,116,1.1,,,210,2.1,8.8,7.6,,,73,8.4,72,,,0,,1011.2,,,,,,
7/18/2018 5:00,4424,G14722,270,3.6,,,274,4.6,8.3,7.2,,,75,7.3,74,,,0,,1011.6,,,,,,
7/18/2018 5:00,4506,G23464,352,0.8,,,270,2.1,8.9,8.3,,,68,8.6,71,,,0,,1011.4,,,,,,
7/18/2018 6:00,4424,G14722,298,2.4,,,288,3.6,7.7,7,,,73,7.5,76,,,0,,1011.5,,,,,,
7/18/2018 6:00,4506,G23464,284,1.8,,,280,2.6,8.8,8,,,64,8.5,55,,,0,,1011.6,,,,,,
7/18/2018 7:00,4424,G14722,311,2.9,,,305,4.1,7.7,7,,,77,7.1,77,,,0,,1012,,,,,,
7/18/2018 7:00,4506,G23464,293,2.8,,,286,4.6,8.5,7.2,,,61,7.7,56,,,0,,1011.8,,,,,,
7/18/2018 8:00,4424,G14722,272,3.9,,,281,5.1,7.2,6.5,,,78,7.2,75,,,0,,1012.1,,,,,,
7/18/2018 8:00,4506,G23464,239,2.2,,,272,3.6,8.1,6.7,,,65,7.6,73,,,0,,1012.2,,,,,,
7/18/2018 9:00,4424,G14722,294,3.8,,,287,5.1,8.3,7.2,,,71,7.5,75,,,0,,1012.7,,,,,,
7/18/2018 9:00,4506,G23464,245,2.2,,,231,3.1,8.5,7.3,,,67,8.5,62,,,0,,1012.6,,,,,,
7/18/2018 10:00,4424,G14722,302,3.3,,,307,4.6,8.9,7.4,,,71,8.7,67,,,0,,1012.7,,,,,,
7/18/2018 10:00,4506,G23464,181,1.2,,,253,2.1,9.9,8.5,,,62,9.9,62,,,0,,1012.7,,,,,,
7/18/2018 11:00,4424,G14722,284,2.7,,,296,4.6,10.3,8.8,,,65,10.3,62,,,0,,1012.6,,,,,,
7/18/2018 11:00,4506,G23464,214,0.9,,,234,1.5,10.3,9.7,,,58,10.2,58,,,0,,1012.9,,,,,,
7/18/2018 12:00,4424,G14722,5,1.7,,,348,2.1,10.5,10,,,65,10.5,67,,,0,,1012.2,,,,,,
7/18/2018 12:00,4506,G23464,191,0.7,,,199,2.1,11.4,10,,,56,10.8,59,,,0,,1012.4,,,,,,
7/18/2018 13:00,4424,G14722,123,1.6,,,122,2.6,11.1,10.4,,,70,11,73,,,0,,1011.7,,,,,,
7/18/2018 13:00,4506,G23464,71,1.1,,,80,2.1,12,10.5,,,59,11.9,56,,,0,,1011.9,,,,,,
7/18/2018 14:00,4424,G14722,59,1.9,,,76,3.6,11.7,10.8,,,71,11.6,67,,,0,,1011.4,,,,,,
7/18/2018 14:00,4506,G23464,3,1.1,,,84,2.6,13.1,11.3,,,54,12.8,52,,,0,,1011.1,,,,,,
7/18/2018 15:00,4424,G14722,161,1.5,,,175,2.6,11.6,11.2,,,68,11.2,68,,,0,,1011.4,,,,,,
7/18/2018 15:00,4506,G23464,51,1.4,,,62,2.6,13.1,11.3,,,59,11.3,66,,,0,,1011,,,,,,
7/18/2018 16:00,4424,G14722,180,2,,,167,3.1,11.4,10.4,,,72,10.4,75,,,0,,1011.4,,,,,,
7/18/2018 16:00,4506,G23464,37,2.6,,,45,4.1,11.3,10.7,,,70,10.7,75,,,0,,1011.2,,,,,,
7/18/2018 17:00,4424,G14722,173,1.6,,,179,2.1,10.4,9.9,,,74,9.9,75,,,0,,1011.3,,,,,,
7/18/2018 17:00,4506,G23464,31,2.8,,,42,4.1,10.6,8.8,,,83,8.8,90,,,0,,1011.6,,,,,,
7/18/2018 18:00,4424,G14722,157,1.3,,,167,2.1,10.1,9.7,,,73,9.9,74,,,0,,1011.9,,,,,,
7/18/2018 18:00,4506,G23464,40,1.5,,,39,2.1,8.8,7.9,,,92,7.9,93,,,0,,1012.3,,,,,,
7/18/2018 19:00,4424,G14722,181,1.7,,,183,2.6,10.1,9.6,,,73,9.7,73,,,0,,1012.1,,,,,,
7/18/2018 19:00,4506,G23464,335,1,,,14,1.5,8.1,7.7,,,93,8,90,,,0,,1012.4,,,,,,
7/18/2018 20:00,4424,G14722,249,1.3,,,181,2.1,10.4,9.7,,,73,9.7,75,,,0,,1012.3,,,,,,
7/18/2018 20:00,4506,G23464,343,2.4,,,338,3.1,8.1,7.5,,,86,7.8,86,,,0,,1012.2,,,,,,
7/18/2018 21:00,4424,G14722,101,0.7,,,200,1.5,9.7,9.4,,,76,9.7,75,,,0,,1012.3,,,,,,
7/18/2018 21:00,4506,G23464,313,1.7,,,339,2.6,9,7.7,,,78,8.5,73,,,0,,1012.3,,,,,,
7/18/2018 22:00,4424,G14722,309,1.1,,,301,2.1,9.8,9,,,78,9,81,,,0,,1012.2,,,,,,
7/18/2018 22:00,4506,G23464,349,2.3,,,342,3.6,8.4,6.8,,,76,7.1,73,,,0,,1012.2,,,,,,
7/18/2018 23:00,4424,G14722,301,2.1,,,307,3.1,8.8,7.6,,,83,7.7,85,,,0,,1012.3,,,,,,
7/18/2018 23:00,4506,G23464,344,2.9,,,339,3.6,7.4,6.1,,,75,7.4,72,,,0,,1011.9,,,,,,
7/19/2018 0:00,4424,G14722,287,2.5,,,305,4.1,7.9,7.1,,,85,7.1,85,,,0,,1012,,,,,,
7/19/2018 0:00,4506,G23464,17,3,,,13,3.6,7.5,6,,,76,6.2,77,,,0,,1011.7,,,,,,
7/19/2018 1:00,4424,G14722,286,3.5,,,285,5.1,7.4,6.7,,,84,6.7,84,,,0,,1011.8,,,,,,
7/19/2018 1:00,4506,G23464,344,2.4,,,359,3.6,8.4,6,,,70,8.1,62,,,0,,1011.3,,,,,,
7/19/2018 2:00,4424,G14722,279,4.4,,,284,5.7,7,6.4,,,82,6.5,81,,,0,,1011.6,,,,,,
7/19/2018 2:00,4506,G23464,307,2.2,,,313,3.1,8.9,7.4,,,62,8.7,62,,,0,,1011,,,,,,
7/19/2018 3:00,4424,G14722,291,5.2,,,285,6.2,7.3,6.5,,,78,7.3,75,,,0,,1011.2,,,,,,
7/19/2018 3:00,4506,G23464,349,1.4,,,305,2.6,9.3,8.6,,,62,9.2,62,,,0,,1010.9,,,,,,
7/19/2018 4:00,4424,G14722,304,4.9,,,310,7.2,8.5,7,,,71,8,66,,,0,,1010.7,,,,,,
7/19/2018 4:00,4506,G23464,265,2.8,,,275,4.1,9.2,6.7,,,62,7.2,61,,,0,,1010.9,,,,,,
7/19/2018 5:00,4424,G14722,317,5.8,,,308,8.8,8.6,8,,,67,8.5,65,,,0,,1010.5,,,,,,
7/19/2018 5:00,4506,G23464,242,1.3,,,280,2.6,7.6,6.3,,,65,6.3,62,,,0,,1010.8,,,,,,
7/19/2018 6:00,4424,G14722,283,5.8,,,304,8.8,8.5,7.1,,,66,7.2,68,,,0,,1010.9,,,,,,
7/19/2018 6:00,4506,G23464,222,1,,,266,2.1,7.3,6.2,,,70,7.2,77,,,0,,1010.9,,,,,,
7/19/2018 7:00,4424,G14722,316,3.1,,,314,4.6,7.7,6.3,,,65,7.7,62,,,0,,1011.4,,,,,,
7/19/2018 7:00,4506,G23464,11,1.4,,,5,2.6,7.8,6.4,,,74,6.5,77,,,0,,1011,,,,,,
7/19/2018 8:00,4424,G14722,270,4,,,310,5.1,7.6,6.4,,,68,6.4,70,,,0,,1011.6,,,,,,
7/19/2018 8:00,4506,G23464,315,1.7,,,335,2.6,8.8,6.4,,,65,8.8,51,,,0,,1011,,,,,,
7/19/2018 9:00,4424,G14722,288,3.8,,,259,5.7,8,6.4,,,67,7.4,65,,,0,,1011.8,,,,,,
7/19/2018 9:00,4506,G23464,102,1.1,,,311,2.1,9.6,7.9,,,53,8.9,59,,,0,,1011.3,,,,,,
7/19/2018 10:00,4424,G14722,290,3.8,,,278,4.6,8.5,7.2,,,61,8.5,61,,,0,,1011.9,,,,,,
7/19/2018 10:00,4506,G23464,31,0.8,,,12,2.1,10.6,8.2,,,60,10.5,56,,,0,,1011.5,,,,,,
7/19/2018 11:00,4424,G14722,296,3.3,,,273,4.6,9.5,8.3,,,61,9.5,64,,,0,,1012,,,,,,
7/19/2018 11:00,4506,G23464,14,2,,,17,4.1,11.2,9.6,,,53,10.6,59,,,0,,1011.4,,,,,,
7/19/2018 12:00,4424,G14722,349,6.4,,,352,9.8,11.8,9.5,,,63,11.8,63,,,0,,1011.4,,,,,,
7/19/2018 12:00,4506,G23464,43,3.2,,,16,5.1,11.4,10,,,65,10.7,71,,,0,,1011.2,,,,,,
7/19/2018 13:00,4424,G14722,344,9.1,,,347,10.3,11.9,11.5,,,63,11.8,64,,,0,,1011,,,,,,
7/19/2018 13:00,4506,G23464,45,3,,,45,5.1,11.8,10.8,,,63,11.5,55,,,0,,1010.7,,,,,,
7/19/2018 14:00,4424,G14722,337,8.4,,,337,11.3,12.5,11.4,,,66,12.4,66,,,0,,1010.5,,,,,,
7/19/2018 14:00,4506,G23464,37,2.5,,,37,4.1,11.8,11.2,,,58,11.5,58,,,0,,1010.3,,,,,,
7/19/2018 15:00,4424,G14722,343,9.8,,,343,11.8,12.7,12.1,,,68,12.1,71,,,0,,1010.5,,,,,,
7/19/2018 15:00,4506,G23464,40,3.1,,,26,5.1,11.8,11,,,64,11,68,,,0,,1010.3,,,,,,
7/19/2018 16:00,4424,G14722,343,11.4,,,337,13.9,12.4,11.8,,,72,11.8,74,,,0,,1010.7,,,,,,
7/19/2018 16:00,4506,G23464,42,2.4,,,38,4.6,11.3,10.7,,,70,10.7,72,,,0,,1010.7,,,,,,
7/19/2018 17:00,4424,G14722,354,9.6,,,344,11.8,11.8,11.5,,,76,11.7,76,,,0,,1011.2,,,,,,
7/19/2018 17:00,4506,G23464,54,2.1,,,47,3.6,10.8,9.2,,,73,9.2,76,,,0,,1011.2,,,,,,
7/19/2018 18:00,4424,G14722,343,9.6,,,353,11.3,11.7,11.4,,,77,11.6,78,,,0,,1011.5,,,,,,
7/19/2018 18:00,4506,G23464,42,0.6,,,33,1.5,9.1,8.5,,,80,8.6,85,,,0,,1011.7,,,,,,
7/19/2018 19:00,4424,G14722,347,8.4,,,345,10.3,11.6,11.2,,,79,11.2,81,,,0,,1012.1,,,,,,
7/19/2018 19:00,4506,G23464,242,2,,,243,3.1,8.8,7.5,,,88,7.5,92,,,0,,1012.6,,,,,,
7/19/2018 20:00,4424,G14722,344,7.1,,,339,8.8,11.2,10.9,,,79,10.9,80,,,0,,1012.5,,,,,,
7/19/2018 20:00,4506,G23464,259,2.8,,,250,3.6,8,7.4,,,88,7.7,86,,,0,,1013,,,,,,
7/19/2018 21:00,4424,G14722,344,7.7,,,345,9.8,11.2,10.8,,,77,11.1,75,,,0,,1012.9,,,,,,
7/19/2018 21:00,4506,G23464,273,2.9,,,271,4.6,9.8,7.8,,,68,9.8,50,,,0,,1013.1,,,,,,
7/19/2018 22:00,4424,G14722,299,6.1,,,342,8.8,11.1,10.6,,,75,10.6,75,,,0,,1013.7,,,,,,
7/19/2018 22:00,4506,G23464,268,3.3,,,277,4.1,9.8,8.8,,,52,8.8,52,,,0,,1013.1,,,,,,
7/19/2018 23:00,4424,G14722,323,2.4,,,284,4.6,10.6,9.7,,,73,9.9,77,,,0,,1013.6,,,,,,
7/19/2018 23:00,4506,G23464,234,3.1,,,248,4.6,9.3,8.2,,,55,8.2,57,,,0,,1013.7,,,,,,
7/20/2018 0:00,4424,G14722,286,4.2,,,304,5.7,9.9,8.5,,,80,8.9,80,,,0,,1014,,,,,,
7/20/2018 0:00,4506,G23464,245,4.1,,,242,5.1,8.9,7.8,,,61,8.8,54,,,0,,1013.8,,,,,,
